"floors","rooms","width","length","size","area_name","region_name","price","living_size","toilets","ward_name","direction","directionNumber","balconydirection","balconydirectionNumber"
"1","2","4","10","40","Quận 12","Tp Hồ Chí Minh","1380000000","80","2","Phường Thạnh Lộc","","5","","0"
"","2","","","70","Thị xã Bến Cát","Bình Dương","489000000","0","1","Xã An Điền","","0","","0"
"1","2","3","10","24","Quận Bình Tân","Tp Hồ Chí Minh","2600000000","48","2","Phường Bình Hưng Hoà A","","1","","0"
"","3","5","10","50","Quận Bình Tân","Tp Hồ Chí Minh","3900000000","0","3","Phường Bình Hưng Hoà A","","0","","0"
"2","2","4","11","40","Quận 12","Tp Hồ Chí Minh","1280000000","80","2","Phường An Phú Đông","","5","","0"
"","4","4","25","101","Quận 12","Tp Hồ Chí Minh","7890000000","0","3","Phường Thới An","","1","","0"
"2","8","3.6","16","57","Quận Gò Vấp","Tp Hồ Chí Minh","8500000000","90","7","Phường 5","","6","","0"
"3","4","40","12","60","Quận 12","Tp Hồ Chí Minh","1550000000","120","3","Phường Thạnh Xuân","","6","","0"
"2","2","4.5","16","72","Quận Bình Tân","Tp Hồ Chí Minh","4500000000","150","2","Phường Bình Trị Đông","","0","","0"
"","3","4","17","68","Quận 12","Tp Hồ Chí Minh","3880000000","136","3","Phường Thới An","","0","","0"
"4","3","3.2","","32","Quận Nam Từ Liêm","Hà Nội","3200000000","32","0","Phường Tây Mỗ","","0","","0"
"3","3","5","20","100","Thành phố Biên Hòa","Đồng Nai","3950000000","250","3","Phường An Hoà","","0","","0"
"","3","","","60","Quận 1","Tp Hồ Chí Minh","20000000000","0","0","Phường Bến Nghé","","0","","0"
"3","5","4","16","64","Huyện Đức Hòa","Long An","2100000000","0","5","Xã Mỹ Hạnh Bắc","","0","","0"
"4","3","","","31","Quận Long Biên","Hà Nội","2750000000","0","3","Phường Thạch Bàn","","0","","0"
"3","3","5","18.7","98","Quận Cẩm Lệ","Đà Nẵng","4200000000","212","3","Phường Hòa Xuân","","8","","0"
"5","3","3.1","10","36","Quận Hoàng Mai","Hà Nội","3900000000","165","4","Phường Lĩnh Nam","","7","","0"
"3","5","15","23","368","Quận Ngũ Hành Sơn","Đà Nẵng","11999999999","545","0","Phường Hoà Hải","","0","","0"
"7","11","3.6","21","75","Quận Tân Bình","Tp Hồ Chí Minh","16800000000","400","7","Phường 8","","2","","0"
"","3","","","30","Quận Thanh Xuân","Hà Nội","4000000000","0","0","Phường Khương Mai","","0","","0"
"","3","","","82","Thành phố Thủ Đức","Tp Hồ Chí Minh","3950000000","0","2","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","11","","","320","Huyện Bình Chánh","Tp Hồ Chí Minh","590000000","0","0","Xã Phạm Văn Hai","","0","","0"
"3","5","7","17","120","Thành phố Thủ Đức","Tp Hồ Chí Minh","8600000000","250","6","Phường Tăng Nhơn Phú B (Quận 9 cũ)","","8","","0"
"1","2","42","29","125","Quận Gò Vấp","Tp Hồ Chí Minh","10500000000","125","2","Phường 12","","0","","0"
"1","2","4","14","58","Quận Bình Tân","Tp Hồ Chí Minh","4000000000","116","3","Phường Bình Hưng Hoà A","","3","","0"
"1","3","3","11","65","Quận Tân Phú","Tp Hồ Chí Minh","3290000000","65","2","Phường Phú Thạnh","","8","","0"
"5","4","4.2","11.9","50","Quận Bình Thạnh","Tp Hồ Chí Minh","11800000000","200","4","Phường 26","Hướng Nam","3","","0"
"3","3","4","12","48","Quận Bình Thạnh","Tp Hồ Chí Minh","9500000000","0","2","Phường 11","","0","","0"
"","4","","","60","Quận 1","Tp Hồ Chí Minh","20000000000","0","0","Phường Bến Nghé","","0","","0"
"","3","","","75","Thành phố Thủ Dầu Một","Bình Dương","3200000000","0","0","Phường Hiệp Thành","","0","","0"
"2","3","5","9.4","47","Quận Bình Thạnh","Tp Hồ Chí Minh","6110000000","0","2","Phường 17","","0","","0"
"2","3","4","17","57","Quận Phú Nhuận","Tp Hồ Chí Minh","5850000000","105","3","Phường 5","Hướng Tây","2","","0"
"3","3","3.5","10.4","36.6","Quận Bình Tân","Tp Hồ Chí Minh","3200000000","0","3","Phường Bình Hưng Hoà A","","0","","0"
"2","2","4","","66","Quận Cầu Giấy","Hà Nội","1760000000","66","2","Phường Nghĩa Tân","","0","","0"
"2","2","","","45","Huyện Hóc Môn","Tp Hồ Chí Minh","2450000000","0","0","Xã Đông Thạnh","","0","","0"
"2","2","3.6","14","50","Quận Bình Thạnh","Tp Hồ Chí Minh","6700000000","0","2","Phường 21","","0","","0"
"4","4","7","17","119","Thành phố Thủ Đức","Tp Hồ Chí Minh","17500000000","0","6","Phường Cát Lái (Quận 2 cũ)","","7","","0"
"","2","4","","46","Quận Gò Vấp","Tp Hồ Chí Minh","3700000000","92","3","Phường 4","","0","","0"
"","3","","","60.7","Quận 8","Tp Hồ Chí Minh","2150000000","0","3","Phường 5","","0","","0"
"2","2","8","9","71","Quận Bình Thạnh","Tp Hồ Chí Minh","9390000000","0","2","Phường 12","","0","","0"
"1","2","6.3","13.7","81","Quận Bình Thạnh","Tp Hồ Chí Minh","6500000000","0","2","Phường 15","","0","","0"
"1","2","3","6","18","Huyện Bình Chánh","Tp Hồ Chí Minh","1180000000","39","1","Xã Bình Chánh","","0","","0"
"","4","4","","50","Quận Gò Vấp","Tp Hồ Chí Minh","5300000000","200","4","Phường 3","","0","","0"
"","3","5","14","70","Huyện Bình Chánh","Tp Hồ Chí Minh","920000000","140","0","Xã Vĩnh Lộc B","","0","","0"
"4","4","5.8","7","70","Quận Bình Thạnh","Tp Hồ Chí Minh","7000000000","0","3","Phường 13","","0","","0"
"","3","","","32.2","Quận Hoàng Mai","Hà Nội","2750000000","0","0","Phường Lĩnh Nam","","0","","0"
"3","5","","","100","Quận Cẩm Lệ","Đà Nẵng","4800000000","0","4","Phường Hòa Xuân","","0","","0"
"","4","4","","40","Quận Gò Vấp","Tp Hồ Chí Minh","4700000000","120","3","Phường 5","","0","","0"
"1","1","4","23.4","91.9","Thành phố Thủ Đức","Tp Hồ Chí Minh","10500000000","0","1","Phường Bình Trưng Tây (Quận 2 cũ)","","0","","0"
"3","2","6","6","40","Quận Bình Thạnh","Tp Hồ Chí Minh","5300000000","110","3","Phường 22","","6","","0"
"","3","","","32","Quận Hoàng Mai","Hà Nội","3250000000","0","0","Phường Thanh Trì","","0","","0"
"2","1","3","6","18","Quận 7","Tp Hồ Chí Minh","2300000000","36","2","Phường Tân Hưng","","1","","0"
"5","3","4.5","7","30","Quận Tây Hồ","Hà Nội","5395000000","180","5","Phường Xuân La","","0","","0"
"2","3","4.2","20","84","Quận Bình Tân","Tp Hồ Chí Minh","4290000000","160","2","Phường Tân Tạo","Hướng Bắc","4","","0"
"","4","","","33","Quận Hoàng Mai","Hà Nội","3980000000","0","4","Phường Lĩnh Nam","","0","","0"
"2","4","5","14","73","Thành phố Biên Hòa","Đồng Nai","2100000000","146","2","Phường An Hoà","","4","","0"
"","1","2.5","10","21","Quận Tân Phú","Tp Hồ Chí Minh","2450000000","14","1","Phường Tây Thạnh","","0","","0"
"2","2","5","12","64","Thành phố Biên Hòa","Đồng Nai","1600000000","64","0","Phường An Hoà","","0","","0"
"4","4","4.5","20","90","Quận Bình Tân","Tp Hồ Chí Minh","12000000000","244","0","Phường Bình Trị Đông B","","2","","0"
"3","5","5","19","91","Thành phố Thủ Đức","Tp Hồ Chí Minh","5100000000","180","4","Phường Bình Thọ (Quận Thủ Đức cũ)","","6","","0"
"4","4","4.5","15","51","Quận Bình Tân","Tp Hồ Chí Minh","6599999999","215","5","Phường Bình Hưng Hoà A","","0","","0"
"3","5","4","14","56","Quận Bình Tân","Tp Hồ Chí Minh","5500000000","200","6","Phường Bình Hưng Hòa","Hướng Nam","3","","0"
"3","4","5.4","15","75","Quận 3","Tp Hồ Chí Minh","11900000000","180","4","Phường 10","","6","","0"
"","4","4.5","","56","Quận Gò Vấp","Tp Hồ Chí Minh","5200000000","226","5","Phường 4","","0","","0"
"","3","","","32","Quận Hoàng Mai","Hà Nội","3200000000","0","0","Phường Lĩnh Nam","","0","","0"
"","5","","","70","Quận 12","Tp Hồ Chí Minh","6450000000","0","5","Phường Tân Thới Hiệp","","0","","0"
"","3","","","80","Quận 6","Tp Hồ Chí Minh","8000000000","0","0","Phường 10","","0","","0"
"","2","7","37","259","Thành phố Bà Rịa","Bà Rịa - Vũng Tàu","1950000000","259","2","Xã Hoà Long","Hướng Đông Bắc","5","","0"
"1","3","4","25","100","Huyện Hóc Môn","Tp Hồ Chí Minh","5200000000","200","2","Xã Tân Xuân","","0","","0"
"","3","5","11","60","Quận Gò Vấp","Tp Hồ Chí Minh","5900000000","0","4","Phường 11","","0","","0"
"","2","3","16","45","Quận 7","Tp Hồ Chí Minh","2900000000","0","2","Phường Phú Thuận","Hướng Bắc","4","","0"
"2","3","11","14","150","Quận 12","Tp Hồ Chí Minh","13500000000","0","5","Phường Hiệp Thành","","0","","0"
"","2","","","50.4","Thành phố Thủ Đức","Tp Hồ Chí Minh","2315000000","0","2","Phường Bình Chiểu (Quận Thủ Đức cũ)","","0","","0"
"3","10","9.6","22.5","216","Huyện Cô Tô","Quảng Ninh","6500000000","216","7","Xã Đồng Tiến","","0","","0"
"1","2","4","22","88","Thành phố Dĩ An","Bình Dương","2700000000","88","1","Phường Dĩ An","","6","","0"
"4","4","5","","67.1","Quận Thanh Khê","Đà Nẵng","4350000000","250","3","Phường An Khê","","0","","0"
"","2","8","10.5","119","Thành phố Dĩ An","Bình Dương","2850000000","85","2","Phường Bình Thắng","","6","","0"
"","2","5.3","17","82","Huyện Hóc Môn","Tp Hồ Chí Minh","3980000000","140","2","Xã Thới Tam Thôn","","0","","0"
"2","3","4","10","40","Quận Tân Phú","Tp Hồ Chí Minh","2450000000","40","3","Phường Tân Sơn Nhì","","0","","0"
"3","4","5","17","85","Quận Hải Châu","Đà Nẵng","4850000000","0","3","Phường Hòa Thuận Tây","","0","","0"
"3","4","3","10","30","Quận 11","Tp Hồ Chí Minh","2240000000","0","5","Phường 6","","0","","0"
"3","3","5","","40","Quận Thanh Khê","Đà Nẵng","2350000000","0","3","Phường Tam Thuận","","0","","0"
"","9","","","46","Quận Nam Từ Liêm","Hà Nội","5790000000","0","0","Phường Đại Mỗ","","0","","0"
"2","3","3.5","13.1","46","Quận 7","Tp Hồ Chí Minh","1900000000","0","3","Phường Tân Hưng","","0","","0"
"","5","4.2","18","71","Quận Bình Tân","Tp Hồ Chí Minh","4550000000","250","5","Phường Bình Trị Đông","","0","","0"
"5","4","4","13","52","Quận Gò Vấp","Tp Hồ Chí Minh","8200000000","180","3","Phường 6","","6","","0"
"4","4","14","","62","Quận Thanh Khê","Đà Nẵng","4750000000","0","3","Phường Vĩnh Trung","","2","","0"
"2","2","4.3","17.8","76.6","Quận 8","Tp Hồ Chí Minh","2310000000","138","2","Phường 8","","0","","0"
"3","4","5","20","100","Quận Bình Thạnh","Tp Hồ Chí Minh","11650000000","0","5","Phường 13","","0","","0"
"2","2","4","12","45","Quận 10","Tp Hồ Chí Minh","6000000000","0","2","Phường 1","","0","","0"
"","2","","","44.8","Quận 7","Tp Hồ Chí Minh","7300000000","0","0","Phường Tân Thuận Tây","","0","","0"
"1","2","8.5","50","436","Huyện Hóc Môn","Tp Hồ Chí Minh","8500000000","436","2","Xã Xuân Thới Thượng","","5","","0"
"1","1","3","6","18","Quận 8","Tp Hồ Chí Minh","1250000000","0","1","Phường 5","","0","","0"
"","3","4","15","60","Thành phố Dĩ An","Bình Dương","2680000000","120","2","Phường Tân Đông Hiệp","","0","","0"
"4","4","4","20.5","81","Quận Gò Vấp","Tp Hồ Chí Minh","6400000000","350","5","Phường 15","","7","","0"
"1","2","3.6","10","36","Huyện Bình Chánh","Tp Hồ Chí Minh","2450000000","72","2","Xã Bình Hưng","","8","","0"
"6","11","","","60","Quận Nam Từ Liêm","Hà Nội","8350000000","360","0","Phường Trung Văn","","0","","0"
"7","11","7","18.5","130","Quận Sơn Trà","Đà Nẵng","19500000000","750","7","Phường Mân Thái","","0","","0"
"3","5","6","25","126","Quận Tây Hồ","Hà Nội","36500000000","126","3","Phường Nhật Tân","","8","","0"
"","3","5","11","55","Quận Gò Vấp","Tp Hồ Chí Minh","5900000000","150","4","Phường 11","","0","","0"
"1","2","4","10","40","Quận 12","Tp Hồ Chí Minh","970000000","840","2","Phường Thạnh Xuân","","7","","0"
"4","5","6","16","94","Quận 12","Tp Hồ Chí Minh","8680000000","278","5","Phường Tân Chánh Hiệp","","0","","0"
"1","3","5","12.2","61","Quận 6","Tp Hồ Chí Minh","1260000000","122","3","Phường 6","","0","","0"
"","2","","","25","Quận Tân Phú","Tp Hồ Chí Minh","2850000000","0","2","Phường Phú Thạnh","","0","","0"
"","3","4","15","60","Quận 12","Tp Hồ Chí Minh","4380000000","122","3","Phường Thới An","","3","","0"
"2","3","4.5","22","92","Quận Bình Thạnh","Tp Hồ Chí Minh","4500000000","0","3","Phường 15","","0","","0"
"","5","","","192","Thành phố Thủ Dầu Một","Bình Dương","9500000000","0","4","Phường Phú Thọ","","0","","0"
"3","6","","","70","Quận Ba Đình","Hà Nội","7800000000","0","0","Phường Kim Mã","","0","","0"
"1","2","8","8","64","Huyện Hóc Môn","Tp Hồ Chí Minh","3100000000","6","1","Xã Trung Chánh","","8","","0"
"1","2","5","11.6","58","Quận Phú Nhuận","Tp Hồ Chí Minh","1380000000","116","3","Phường 7","","0","","0"
"1","3","5","12","60","Quận Gò Vấp","Tp Hồ Chí Minh","1600000000","0","2","Phường 10","","0","","0"
"","2","","","40","Quận Tây Hồ","Hà Nội","1900000000","0","0","Phường Xuân La","","0","","0"
"3","4","4","14","56","Quận Phú Nhuận","Tp Hồ Chí Minh","3350000000","0","3","Phường 5","","0","","0"
"4","3","5","4.2","21","Quận 3","Tp Hồ Chí Minh","4000000000","84","4","Phường 4","","2","","0"
"1","1","4","9","36","Quận 8","Tp Hồ Chí Minh","1720000000","0","1","Phường 5","","0","","0"
"4","4","5","14","57","Quận Tân Bình","Tp Hồ Chí Minh","8000000000","50","3","Phường 15","","0","","0"
"2","2","3.5","11","38","Quận Bình Thạnh","Tp Hồ Chí Minh","860000000","60","2","Phường 15","","0","","0"
"","2","5.13","","40","Thành phố Vũng Tàu","Bà Rịa - Vũng Tàu","3100000000","0","3","Phường 7","Hướng Tây Bắc","7","","0"
"","5","4","17","70","Quận Tân Bình","Tp Hồ Chí Minh","6950000088","200","5","Phường 15","","0","","0"
"6","3","5","9","40","Quận Long Biên","Hà Nội","5200000000","45","4","Phường Thạch Bàn","","0","","0"
"","3","","","79","Quận Gò Vấp","Tp Hồ Chí Minh","6500000000","0","0","Phường 12","","0","","0"
"2","1","3","5","15","Quận Bình Tân","Tp Hồ Chí Minh","1850000000","30","1","Phường Bình Trị Đông","","7","","0"
"2","4","3","13","39","Quận 8","Tp Hồ Chí Minh","3700000000","0","3","Phường 5","","0","","0"
"3","10","26","18","452","Huyện Đông Anh","Hà Nội","67000000000","452","5","Xã Kim Chung","","0","","0"
"5","3","","","30","Quận Đống Đa","Hà Nội","5400000000","36","4","Phường Láng Hạ","","0","","0"
"","3","","","35","Quận Tây Hồ","Hà Nội","2200000000","0","0","Phường Nhật Tân","","0","","0"
"1","2","3.2","6.2","19.7","Quận 8","Tp Hồ Chí Minh","1380000000","0","1","Phường 5","","0","","0"
"3","2","4.5","7","30","Quận Hai Bà Trưng","Hà Nội","3300000000","30","3","Phường Thanh Lương","","0","","0"
"1","3","4","28","112","Huyện Hóc Môn","Tp Hồ Chí Minh","2300000000","150","1","Xã Xuân Thới Đông","","0","","0"
"2","2","4","16","60","Quận Tân Bình","Tp Hồ Chí Minh","5590000000","120","3","Phường 15","","6","","0"
"1","2","3","7.5","24","Quận 8","Tp Hồ Chí Minh","1360000000","0","1","Phường 5","","0","","0"
"2","3","5","7","36","Quận 6","Tp Hồ Chí Minh","2600000000","68","1","Phường 11","","5","","0"
"2","2","3","11","33","Quận Bình Tân","Tp Hồ Chí Minh","2600000000","0","0","Phường Bình Hưng Hoà B","","0","","0"
"","4","16","27","432","Huyện Hóc Môn","Tp Hồ Chí Minh","13000000000","432","2","Xã Tân Xuân","","0","","0"
"","5","","","212","Thành phố Thủ Dầu Một","Bình Dương","6000000000","212","0","Phường Phú Thọ","","0","","0"
"2","3","4","10","40","Quận 8","Tp Hồ Chí Minh","2250000000","40","2","Phường 5","","0","","0"
"3","5","6","21","126","Quận 12","Tp Hồ Chí Minh","10850000000","0","6","Phường Tân Chánh Hiệp","","0","","0"
"3","4","4.5","14","54","Huyện Đông Anh","Hà Nội","13000000000","54","3","Thị trấn Đông Anh","","0","","0"
"","2","6","20","120","Thành phố Buôn Ma Thuột","Đắk Lắk","2600000000","0","0","Phường Tân Thành","","4","","0"
"2","2","4","14","57","Quận 6","Tp Hồ Chí Minh","4850000000","0","2","Phường 13","","2","","0"
"1","1","3","5.8","17","Quận 8","Tp Hồ Chí Minh","1000000000","0","1","Phường 5","","0","","0"
"2","2","4","7","34","Quận 6","Tp Hồ Chí Minh","2850000000","68","2","Phường 13","","4","","0"
"2","4","3.6","10.8","39","Quận 8","Tp Hồ Chí Minh","3600000000","62","2","Phường 14","","4","","0"
"4","3","","","30","Quận Long Biên","Hà Nội","2550000000","30","3","Phường Thạch Bàn","","0","","0"
"2","3","5.5","12.4","60","Thành phố Huế","Thừa Thiên Huế","2300000000","120","2","Phường An Đông","","7","","0"
"1","3","4","5","20","Quận 8","Tp Hồ Chí Minh","1700000000","0","2","Phường 5","","0","","0"
"2","2","4","7","28","Quận Bình Tân","Tp Hồ Chí Minh","2500000000","56","2","Phường An Lạc","Hướng Đông Bắc","5","","0"
"1","3","5","11","55","Huyện Hóc Môn","Tp Hồ Chí Minh","2250000000","110","2","Xã Tân Xuân","","0","","0"
"1","3","4","5","20","Quận Tân Bình","Tp Hồ Chí Minh","1800000000","0","3","Phường 7","","0","","0"
"1","2","2.8","14","30","Quận 8","Tp Hồ Chí Minh","2850000000","0","2","Phường 5","","0","","0"
"2","3","6","14","70","Thành phố Thuận An","Bình Dương","850000000","160","3","Phường Bình Chuẩn","","0","","0"
"1","2","6.3","18","118","Thị xã Hương Thủy","Thừa Thiên Huế","2150000000","118","1","Phường Phú Bài","","7","","0"
